"Project name","Tromso herbarium code","BOLD code","Species","Family","NCBI TaxonID","NCBI corrected TaxonID","NCBI TaxonID note","Collection date","Collection month","Sample collector","Country","Sampling location","Sampling latitude","Sampling longitude","Sample age when extracted","Weight of extracted material","Extraction concentration (ng/uL)","library","read_count","Chloroplast length","Chloroplast contigs","Chloroplast coverage","nrDNA length","nrDNA contigs","nrDNA coverage"
"batch01","TROM_V_135800","TROM_V_135800_sg","Erigeron hyperboreus","Asteraceae",669684,669684,,28/07/1972,"July","Knaben, Gunvor","United States","United States, Alaska, Seward Peninsula, Nome, Cleveland Creek.",64.5,-165.4,46,0.031,24,"CDM:ALD",12402908,152788,1,305.6,6877,1,668.9
"batch01","TROM_V_135882","TROM_V_135882_sg","Erigeron muirii","Asteraceae",2042664,2042664,,14/07/1906,"July","Lindstrom, A.H.","Canada","Canada, Yukon Territory, Arct. America, Herschell Island.",69.5667,-139.0667,112,0.0483,24,"CDM:ADK",8125276,128847,5,50,"NA","NA","NA"
"batch01","TROM_V_200436","TROM_V_200436_sg","Erigeron silenifolius","Asteraceae",2005305,2005305,,29/06/2004,"June","Alsos, Inger Greve; Tribsch, Andreas","Russian Federation","Russian Federation, Komi Republik, [Russia] Republic of Komi, Subpolar Ural: Yugyd-va National Park, Balbanyu Valley around the huts Sana-Vozh and towards confluence of rivers Balbanyu and Kozhim.",65.3408,60.7119,14,0.0182,71.6,"CDM:ACI",10354794,152419,1,262.1,"NA","NA","NA"
"batch01","TROM_V_964987","TROM_V_964987_sg","Erigeron uniflorus uniflorus","Asteraceae",1734422,72932,"Used the TaxonID from Erigeron uniflorus",23/07/2009,"juli","Alm, Torbjorn; Gamst, Solveig Bjerke; Gamst, Unni Bjerke","Norway","Norway, Tromso, Troms, Svarvarfjellet, pa knaus/fremspring i ost.",69.7601,19.5116,7,0.026,21.4,"BMB:IT",9635420,127946,6,282.1,8505,1,197.3
"batch01","TROM_V_135086","TROM_V_135086_sg","Erigeron uniflorus var. eriocephalus","Asteraceae",669683,669683,,09/07/2002,"July","Elvebakk, Arve; Nilsen, Lennart","Norway","Norway, Ny-Friesland, Svalbard, Wijdefjorden, E side. N side of Flatoyrdalen, 2,5 km from the sea.",79.2865,16.0798,16,0.0202,70.8,"CDM:ANA",8140606,152342,1,70.8,9440,1,228.2
"batch01","TROM_V_968063","TROM_V_968063_sg","Eriophorum angustifolium","Cyperaceae",100292,100292,,14/07/2014,"July","Alm, Torbjorn","Norway","Norway, Hammerfest, Finnmark, Seiland: Jofjorden, ostsiden, sor for Saeterelva.",70.4621,23.238,3,0.0242,19.6,"BXA:CHD",6336244,"NA","NA","NA",6369,1,652.4
"batch01","TROM_V_92880","TROM_V_92880_sg","Eriophorum angustifolium angustifolium","Cyperaceae",1540200,1540200,,04/06/2007,"juni","Skoglund, Trond","Norway","Norway, Meloy, Nordland, Meloya: Bremnes.",66.8459,13.435,9,0.0243,36.1,"BMB:DA",8774910,"NA","NA","NA",6597,1,435.6
"batch01","TROM_V_135869","TROM_V_135869_sg","Eriophorum angustifolium ssp Triste","Cyperaceae",1301360,1301360,,09/08/1984,"August","Byrge, Helle; Fredskild, Bent; Michelsen, Anders","Greenland","Greenland, NW Disko, Igdjorpait.",70.2167,-54.75,33,0.0208,19.4,"BXA:CEQ",7136702,"NA","NA","NA",8054,1,52
"batch01","TROM_V_651544","TROM_V_651544_sg","Eriophorum brachyantherum","Cyperaceae",205739,205739,,13/07/2006,"July","Gaarder, Geir","Norway","Norway, Skardet - Stormyra.",69.0647,19.4512,12,0.0218,9.64,"CDM:AOO",8924156,"NA","NA","NA",7402,1,768.1
"batch01","TROM_V_135868","TROM_V_135868_sg","Eriophorum callitrix","Cyperaceae",669688,669688,,16/07/1958,"July","Holmen, Kjeld; Laegaard, Simon","Greenland","Greenland, Groenlandia orientalis, Gaseland, Faxe So.",70.25,-29,60,0.0237,3.08,"CDM:AJK",8896000,"NA","NA","NA",7249,1,695.6
"batch01","TROM_V_133215","TROM_V_133215_sg","Eriophorum latifolium","Cyperaceae",1155236,1155236,,29/07/2005,"juli","Skoglund, Trond","Norway","Norway, Meloy, Nordland, Spilderdalen: Botn.",66.8773,13.9109,11,0.0145,35.6,"BMB:GQ",9213668,"NA","NA","NA",7075,1,495.8
"batch01","TROM_V_965441","TROM_V_965441_sg","Eriophorum russeolum","Cyperaceae",395291,395291,,06/08/2009,"August","Gaarder, Geir","Norway","Norway, Ferdesmyra sor.",69.7071,29.241,9,0.0287,7.6,"CDM:AON",8951306,"NA","NA","NA",7062,1,756.9
"batch01","TROM_V_147255","TROM_V_147255_sg","Eriophorum scheuchzeri","Cyperaceae",395292,395292,,01/06/2002,"juni","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Tromso, Troms, Grotsundet: Joviknes, ved buss-snuplassen.",69.7857,19.4297,14,0.0299,21.8,"BMB:GR",12515224,"NA","NA","NA",8163,1,1025.7
"batch01","TROM_V_91221","TROM_V_91221_sg","Eriophorum vaginatum","Cyperaceae",76438,76438,,07/05/2006,"mai","Eidsmo, Kirsti","Norway","Norway, Karlsoy, Troms, Ringvassoy. Like etter tunnellen mot Simavika.",69.8166,19.0221,10,0.0286,25.5,"BMB:GS",10953596,"NA","NA","NA",7191,1,1528.7
"batch01","TROM_V_162669","TROM_V_162669_sg","Erodium cicutarium","Geraniaceae",301481,301481,,15/09/2000,"September","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromso: Tromsoya, Strandvegen, plen rett opp for",69.6453,18.9504,18,0.0185,7.54,"BXA:CAC",10526346,117547,1,62.9,"NA","NA","NA"
"batch01","TROM_V_48199","TROM_V_48199_sg","Eryngium maritimum","Apiaceae",455077,455077,,26/09/1971,"September","Damsgaard, Haakon","Norway","Norway, Farsund, Vest-Agder, Lista, Lomsesanden.",58.0676,6.7964,47,0.0229,7.48,"CDM:AGI",8929454,155172,1,140.9,"NA","NA","NA"
"batch01","TROM_V_88641","TROM_V_88641_sg","Erysimum cheiranthoides","Brassicaceae",330168,330168,,08/07/2003,"July","Breivik, ase Boilestad","Norway","Norway, Gildeskal, Nordland, Inndyr.",67.03,14.0281,14,0.018,5.9,"BXA:ALB",14946364,"NA","NA","NA",8267,1,7496.2
"batch01","TROM_V_968215","TROM_V_968215_sg","Erysimum strictum","Brassicaceae",155756,155756,,19/07/2015,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Alta, Finnmark, Seiland: Hakkstabben, naer stien opp til Krokvannet.",70.2814,23.1119,3,0.0193,28.4,"CDM:ACM",7936918,154638,1,254.6,"NA","NA","NA"
"batch01","TROM_V_964397","TROM_V_964397_sg","Eschscholzia californica","Papaveraceae",3467,3467,,29/08/2009,"August","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Tromso, Troms, Tonsvika: pa vestsiden av Tonsvikelva og nordsiden av hovedveien, ved industrianlegget.",69.7403,19.1606,8,0.0233,16.9,"BXA:AKV",10649078,159925,1,338.7,7292,1,385.1
"batch01","TROM_V_13489","TROM_V_13489_sg","Euphorbia helioscopia","Euphorbiaceae",154990,154990,,31/08/1987,"August","Elven, Reidar; Edvardsen, Hanne","Norway","Norway, Luroy, Nordland, Sandvaer.",66.3415,12.733,30,0.0411,27.6,"BXA:CHK",8027574,136199,19,318.9,6764,1,150.9
"batch01","TROM_V_962377","TROM_V_962377_sg","Euphorbia palustris","Euphorbiaceae",492572,492572,,21/06/2003,"June","Alm, Torbjorn; Berg, Tore; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Oslo, Oslo fylke, Skilpadda.",59.8775,10.773,14,0.0273,64.6,"BXA:CHJ",10437238,"NA","NA","NA",8313,1,462.6
"batch01","TROM_V_134325","TROM_V_134325_sg","Euphrasia arctica subsp arctica","Orobanchaceae",1891483,474999,"Used the TaxonID from Euphrasia arctica",23/07/2009,"July","Nettelbladt, Mats; Simones, Jorunn; Yttervik, Svein","Norway","Norway, Tysfjord, Nordland, Bekkenesholmen.",68.2631,16.1714,8,0.0309,13,"BXA:AKS",8211070,144978,1,238.3,9708,1,1948.9
"batch01","TROM_V_140908","TROM_V_140908_sg","Euphrasia frigida","Orobanchaceae",762980,762980,,09/08/2003,"august","Arnesen, Geir","Norway","Norway, Lebesby, Finnmark, Smielvdalen, ved kulp i Smielva.",70.7869,27.6385,13,0.0287,13.5,"BMB:IS",7936954,144980,1,150.3,9544,1,1492.1
"batch01","TROM_V_90473","TROM_V_90473_sg","Euphrasia hyperborea","Orobanchaceae",1734423,46053,"Used the TaxonID from Euphrasia",25/07/2004,"juli","Nettelbladt, Mats; Bing, Ted; Bjorklund, Ole Martin","Norway","Norway, Tysfjord, Nordland, Hellandsberget sor.",68.0143,16.1661,12,0.0643,69.8,"BMB:IR",5711336,145009,1,57.6,8395,1,815.2
"batch01","TROM_V_131542","TROM_V_131542_sg","Euphrasia micrantha","Orobanchaceae",475390,475390,,01/08/2000,"August","Skoglund, Trond","Norway","Norway, Gildeskal, Nordland, Grimstad: Skyttehaugen.",66.9494,13.6759,17,0.0234,31.7,"BXA:ALA",10972082,"NA","NA","NA",9274,1,1275.8
"batch01","TROM_V_135962","TROM_V_135962_sg","Euphrasia nemorosa","Orobanchaceae",243709,243709,,05/08/2009,"August","osterkloft, Bernt-Gunnar","Norway","Norway, Bodo, Nordland, Ausvika (Storausa).",67.3339,14.4926,8,0.0289,73.4,"BXA:CKM",6862674,"NA","NA","NA",9012,1,1327
"batch01","TROM_V_960749","TROM_V_960749_sg","Euphrasia salisburgensis","Orobanchaceae",475020,475020,,25/08/2004,"August","Alm, Torbjorn; Arnesen, Geir","Norway","Norway, Alta, Finnmark, Kafjord: Stromsneset, i lifoten under Sahkkobatni, naer nesrota i sorost.",69.9371,23.0607,14,0.0223,7.14,"BXA:CAB",8672968,144847,1,446.1,"NA","NA","NA"
"batch01","TROM_V_135987","TROM_V_135987_sg","Euphrasia scottica","Orobanchaceae",1155332,1155332,,21/07/2007,"July","Skoglund, Trond; Strand, Kjartan; Olsen, Knut-Jorgen","Norway","Norway, Sorfold, Nordland, Morsvik, andvika.",67.7005,15.7818,10,0.017,35.2,"BXA:CHI",7062486,"NA","NA","NA",9015,1,852.9
"batch01","TROM_V_650483","TROM_V_650483_sg","Euphrasia stricta var. stricta","Orobanchaceae",1891484,374709,"Used the TaxonID from Euphrasia stricta",20/07/2002,"July","Sortland, Andy","Norway","Norway, Tromso, Troms, Tromsoya: Langnes/Hapet",69.6795,18.9226,16,0.0193,8.24,"BXA:BVQ",11101186,145009,1,215.4,"NA","NA","NA"
"batch01","TROM_V_966049","TROM_V_966049_sg","Euphrasia wettsteinii Gussarova","Orobanchaceae",475024,475024,,28/07/2010,"July","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Meloyvaer: Gardsoya, Innerhamna.",69.07,16.5052,7,0.0232,19.9,"BXA:AKR",9002610,144989,1,357.1,7974,1,2745.7
"batch01","TROM_V_135760","TROM_V_135760_sg","Eurybia sibirica","Asteraceae",300140,300140,,17/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, Alaska Range, Highway 3, Fairbanks to McKinley Park.",64.0333,-149.15,46,0.0212,14.2,"BXA:CGK",9869450,128725,5,49.7,"NA","NA","NA"
"batch01","TROM_V_64627","TROM_V_64627_sg","Eutrema edwardsii","Brassicaceae",347888,347888,,18/07/1985,"July","Elven, Reidar; Spjelkavik, Sigmund; Brochmann, Christian","Norway","Norway, Bunsow Land, Svalbard, Gipsdalen. NE of Gipsvikhytta.",78.4334,16.6308,32,0.0131,21.2,"BXA:CHB",7274328,154119,1,556.4,8339,1,544.9
"batch01","TROM_V_148910","TROM_V_148910_sg","Fagopyrum esculentum","Polygonaceae",3617,3617,,06/08/2002,"August","Alm, Torbjorn; Gamst, Solveig Bjerke; Gamst, Unni Bjerke","Norway","Norway, Tromso, Troms, Tonsvika: nordost av Tonsvikelva, pa ostsiden av hovedveien.",69.7437,19.174,15,0.022,25.9,"BXA:AKQ",9042774,159577,1,115.1,7208,1,396.9
"batch01","TROM_V_964279","TROM_V_964279_sg","Fallopia convolvulus","Polygonaceae",76029,76029,,02/08/2007,"August","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromsoya: sor for sentrum, Strandveien 19.",69.6434,18.9455,10,0.0222,49.2,"BXA:AKP",8597708,159576,1,153.6,6613,1,770.2
"batch01","TROM_V_131602","TROM_V_131602_sg","Fallopia japonica","Polygonaceae",488216,488216,,15/08/2000,"August","Skoglund, Trond","Norway","Norway, Meloy, Nordland, Glomfjord: Setvikdalen.",66.8119,13.8836,17,0.0211,58.8,"BXA:AKN",9233128,131059,7,45.1,7639,1,152.1
"batch01","TROM_V_84182","TROM_V_84182_sg","Fallopia sachalinensis","Polygonaceae",76036,76036,,23/07/2000,"July","Sortland, Andy","Norway","Norway, Vestvagoy, Nordland, Farstad.",68.1976,13.6609,17,0.0224,29.3,"BXA:AKM",10105220,54060,31,12.1,6008,1,580.7
"batch01","TROM_V_135870","TROM_V_135870_sg","Festuca altaica","Poaceae",211941,211941,,16/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, Alaska Range, Steese Highway, Mile 12, Eagle Summit Path.",65.4833,-145.4,45,0.0221,32.8,"BXA:CEP",8314648,33026,12,10.3,"NA","NA","NA"
"batch01","TROM_V_135094","TROM_V_135094_sg","Festuca baffinensis","Poaceae",368352,368352,,09/07/2002,"July","Elvebakk, Arve; Nilsen, Lennart","Norway","Norway, Ny-Friesland, Svalbard, Wijdefjorden, E side. N side of entrance of Flatoyrdalen, 3-400 m from the sea.",79.2863,16.0068,15,0.016,67.4,"BXA:CLW",5380182,134055,1,26.5,6327,1,185
"batch01","TROM_V_202201","TROM_V_202201_sg","Festuca brachyphylla","Poaceae",395293,395293,,15/07/2009,"July","Elven, Reidar","Norway","Norway, Nordenskiold Land, Svalbard, Longyearbyen, south of UNIS building.",78.2213,15.6517,8,0.0267,120,"BXA:CLV",14438920,133593,1,123,6160,1,447.3
"batch01","TROM_V_57323","TROM_V_57323_sg","Festuca edlundiae","Poaceae",464048,464048,,30/07/1985,"July","Engelskjon, Torstein","Norway","Norway, Bunsow Land, Svalbard, Gipsvika S, shore terrace below Templet",78.4259,16.603,32,0.027,77.8,"BXA:CLU",9083866,133676,1,97.7,5885,1,224.8
"batch01","TROM_V_59430","TROM_V_59430_sg","Festuca gigantea","Poaceae",29677,29677,,10/08/1991,"August","Engelskjon, Torstein; Steilnes, Anne","Norway","Norway, Lier: Glitra v/Damstua v/sti.",59.8598,10.1336,27,0.0239,30.1,"CDM:ARN",5202278,753,1,13.7,8203,1,204.8
"batch01","TROM_V_136121","TROM_V_136121_sg","Festuca hyperborea","Poaceae",464057,464057,,06/08/1991,"August","Fredskild, Bent","Greenland","Greenland, Peary Land, 5 km NW of Mudderbugt.",82.45,-21.4167,27,0.0324,24,"CDM:ADN",8585844,133697,1,104.2,"NA","NA","NA"
"batch01","TROM_V_967852","TROM_V_967852_sg","Festuca pratensis","Poaceae",4608,4608,,25/07/2014,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Harstad, Troms, Bjarkoy: Meloyvaer: Krottoya, i Krottoy-bygda.",69.0608,16.5256,3,0.0185,82.8,"BXA:ATN",8955292,135332,1,64.6,7999,1,365.2
"batch01","TROM_V_88806","TROM_V_88806_sg","Festuca richardsonii","Poaceae",464075,464075,,01/06/2002,"June","Sortland, Andy","Norway","Norway, Sandoya.",70.0429,18.5712,16,0.0245,22.4,"CDM:ARM",6341196,"NA","NA","NA",6615,1,260.5
"batch01","TROM_V_89485","TROM_V_89485_sg","Festuca rubra","Poaceae",52153,52153,,08/07/2004,"juli","Bjerke, Jarle W.","Norway","Norway, Andoy, Nordland, Andoya E, ca. 1,3 km W of Breivik.",69.2118,16.0692,12,0.0194,52.5,"BMB:HF",6288040,99704,21,15.2,6231,1,34.1
"batch01","TROM_V_350938","TROM_V_350938_sg","Festuca rubra cf ssp Megastachys","Poaceae",2527786,2527786,,25/08/2008,"August","Alsos, Inger Greve; Ware, Chris J.","Norway","Norway, Nordenskiold Land, Svalbard, Barentsburg.",78.0672,14.1985,9,0.0302,118,"BXA:CLT",11004798,133356,1,96.6,9730,1,354.7
"batch01","TROM_V_134213","TROM_V_134213_sg","Festuca rubra richardsonii","Poaceae",464075,464075,,25/07/2009,"juli","Dalen, Lars; Evje, Geir Arne; Ronning, Gunhild; Dalen, Randi","Norway","Norway, Tysfjord, Nordland, Smasvartvatnan V.",68.0074,16.6743,7,0.0179,33.4,"BMB:HE",8998076,112462,5,21.6,6487,1,363.1
"batch01","TROM_V_90668","TROM_V_90668_sg","Festuca trachyphylla","Poaceae",1249140,1249140,,22/07/2005,"July","Nettelbladt, Mats; Bing, Ted; Hagen, Normann; Navjord, Inger; Olsen, Aud Borgso","Norway","Norway, Saltdal, Nordland, Saltfjellet: Stodi mot nord.",66.5812,15.3433,12,0.0167,58,"BXA:API",14896008,"NA","NA","NA",6623,1,558
"batch01","TROM_V_966048","TROM_V_966048_sg","Festuca vivipara","Poaceae",745661,745661,,28/07/2010,"juli","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Meloyvaer: Gardsoya, Innerhamna.",69.07,16.5041,6,0.0267,68,"BMB:KM",17423966,"NA","NA","NA",7813,1,615
"batch01","TROM_V_964078","TROM_V_964078_sg","Ficaria verna","Ranunculaceae",79245,79245,,31/05/2009,"May","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Bergsvagen: ved Stornesveien nord for Rokenes.",68.8383,16.4929,9,0.022,18.3,"BXA:BDG",14606480,155889,1,601.5,"NA","NA","NA"
"batch01","TROM_V_85761","TROM_V_85761_sg","Filago arvensis","Asteraceae",702219,702219,,03/08/1993,"August","Lampinen, Raino","Finland","Finland, Etela-Hame, [Tavastia australis] South Hame (EH/Ta). Janakkala: Vahikkala village between Lake Valajarvi and the road from Vahikkala to Vehmainen (Vehmaistentie), 400 m N of Kivirinne homestead.",60.7833,24.4667,25,0.0194,13.8,"CDM:ALT",8622164,127028,4,38.2,"NA","NA","NA"
"batch01","TROM_V_964892","TROM_V_964892_sg","Filipendula kamtschatica","Rosaceae",1891487,1769920,"TaxonID from F. camtschatica, i.e. misspelling on NCBI",19/08/2008,"August","Alm, Torbjorn; Often, Anders","Norway","Norway, Tromso, Troms, Sorfjorden: Stromsbukta.",69.5964,19.755,9,0.0258,28.3,"BXA:AKL",9401030,131142,40,119.5,7273,1,769.6
"batch01","TROM_V_960534","TROM_V_960534_sg","Filipendula ulmaria","Rosaceae",57917,57917,,20/07/2005,"juli","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Hasvik, Finnmark, Soroya: Breivikbotn, Hoyvika.",70.6073,22.3044,11,0.0346,20,"BMB:FN",10823468,130488,38,130.3,7133,1,1202.8
"batch01","TROM_V_965314","TROM_V_965314_sg","Filipendula vulgaris","Rosaceae",32228,32228,,21/06/2003,"June","Alm, Torbjorn; Berg, Tore; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Oslo, Oslo fylke, Oslofjorden: Skilpadda.",59.8761,10.7728,14,0.0214,18.7,"BXA:CHH",8695204,131016,1,276.4,8265,1,861.7
"batch01","TROM_V_965154","TROM_V_965154_sg","Fragaria viridis","Rosaceae",64942,64942,,21/06/2003,"June","Alm, Torbjorn; Berg, Tore; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Oslo, Oslo fylke, Oslofjorden: Skilpadda.",59.8775,10.773,15,0.0296,10.1,"CDM:ABS",9917912,130868,10,30.5,"NA","NA","NA"
"batch01","TROM_V_70509","TROM_V_70509_sg","Fraxinus excelsior","Oleaceae",38873,38873,,20/06/1998,"June","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Harstad, Troms, Harstad, Forhamn, flere store traer pa eng ved det",68.7337,16.5936,19,0.0216,37.7,"BXA:AKK",8571126,140301,17,267.4,5874,1,536.3
"batch01","TROM_V_135803","TROM_V_135803_sg","Fritillaria camschatcensis","Liliaceae",61236,61236,,07/07/1972,"July","Eie, Sigrid","United States","United States, Alaska, Kenai Peninsula, Kasilof, Soldatna.",60.4833,-151.05,46,0.0265,24,"CDM:ADA",10187766,131918,50,49.3,"NA","NA","NA"
"batch01","TROM_V_46630","TROM_V_46630_sg","Fumaria muralis","Papaveraceae",1053350,1053350,,11/07/1994,"July","Engelskjon, Torstein; Vagen, Inger","Norway","Norway, Flekkefjord, Vest-Agder, Flekkefjord: Hidra, Vagen, neset i vest.",58.2429,6.5555,24,0.0292,34.8,"CDM:ABR",11497824,190722,1,399.3,"NA","NA","NA"
"batch01","TROM_V_965999","TROM_V_965999_sg","Fumaria officinalis","Papaveraceae",200993,200993,,27/07/2010,"July","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Bjarkoya: Nergardhamn, ved veienden i ost, pa den gamle avfallsplassen.",68.9977,16.5742,8,0.0106,5.58,"BXA:CAA",6930300,189308,1,631.9,"NA","NA","NA"
"batch01","TROM_V_148661","TROM_V_148661_sg","Galanthus nivalis","Amaryllidaceae",4670,4670,,13/05/2003,"May","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromsdalen: Hungeren, i sorenden av Solliveien.",69.6394,18.9819,14,0.0226,47.2,"BXA:APM",11020016,130733,7,34.9,0,0,705.8
"batch01","TROM_V_45907","TROM_V_45907_sg","Galeopsis bifida","Lamiaceae",572113,572113,,21/07/1995,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Norway","Norway, Alta, Finnmark, Altenes, under Svartberget.",70.0431,23.2711,22,0.0196,25,"BXA:AKI",10030616,151804,1,76.6,8873,1,883.9
"batch01","TROM_V_966014","TROM_V_966014_sg","Galeopsis speciosa","Lamiaceae",457140,457140,,27/07/2010,"July","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Grytoya: nedre For.",68.8802,16.5215,7,0.02,24.6,"BXA:AKH",8991652,151702,1,319,"NA","NA","NA"
"batch01","TROM_V_133839","TROM_V_133839_sg","Galeopsis tetrahit","Lamiaceae",1000418,1000418,,22/09/2007,"september","osterkloft, Bernt-Gunnar","Norway","Norway, Bodo, Nordland, Myklebostad S, v/golfbanen, Gjurdalen.",67.3356,14.5265,9,0.0227,16.7,"BMB:FM",7930328,126644,4,129,6640,1,1349.7
"batch01","TROM_V_962915","TROM_V_962915_sg","Galinsoga parviflora","Asteraceae",176602,176602,,07/09/2008,"September","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromsoya: Tromso sentrum, pa nordsiden av Stortoget, ved Intersportbutikken.",69.6516,18.9579,9,0.0218,11.1,"BXA:AKG",6628934,152443,1,105.6,8564,1,539.9
"batch01","TROM_V_966025","TROM_V_966025_sg","Galium aparine","Rubiaceae",29788,29788,,28/07/2010,"juli","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Meloyvaer: Gardsoya, i Meloyvaeret.",69.0714,16.5041,6,0.0201,23.6,"BMB:DQ",8570794,152742,1,680.7,7925,1,467.2
"batch01","TROM_V_961553","TROM_V_961553_sg","Galium boreale","Rubiaceae",35896,35896,,13/09/2006,"september","Alm, Torbjorn; Vange, Vibekke","Norway","Norway, Karasjok, Finnmark, Anarjohka: nord for Iskurasjohka.",69.2517,25.6959,10,0.0206,22.3,"BMB:DV",6434984,154416,1,90.1,6076,1,27.8
"batch01","TROM_V_133949","TROM_V_133949_sg","Galium mollugo erectum","Rubiaceae",1623469,29787,"Used the TaxonID from Galium album, a synonym of Galium mollugo erectum",20/06/2009,"juni","osterkloft, Bernt-Gunnar","Norway","Norway, Bodo, Nordland, Landego, Tennesvika.",67.3846,14.3366,7,0.0392,118.8,"BMB:DS",17229410,153740,1,171.9,"NA","NA","NA"
"batch01","TROM_V_133935","TROM_V_133935_sg","Galium odoratum","Rubiaceae",35899,35899,,17/06/2009,"June","osterkloft, Bernt-Gunnar","Norway","Norway, Bodo, Nordland, Hopen, lia.",67.3357,14.7391,9,0.0275,7.36,"BXA:BVS",11584470,152697,1,1093.1,"NA","NA","NA"
"batch01","TROM_V_133544","TROM_V_133544_sg","Galium palustre","Rubiaceae",29793,29793,,21/08/2007,"august","osterkloft, Bernt-Gunnar","Norway","Norway, Fauske, Nordland, Valnesfjordvatnet, Lakselva v/elvedelta.",67.345,15.2596,9,0.0187,12.7,"BMB:DP",5947580,"NA","NA","NA",7402,1,79.9
"batch01","TROM_V_90044","TROM_V_90044_sg","Galium saxatile","Rubiaceae",715714,715714,,22/08/1975,"August","Reiersen, Johannes","Norway","Norway, Bergen, Hordaland, Loddefjord: Nedberglien.",60.2439,5.2419,43,0.0201,3.88,"CDM:AHS",10066446,140267,1,29.8,9093,1,49.4
"batch01","TROM_V_85430","TROM_V_85430_sg","Galium spurium","Rubiaceae",1117032,1117032,,04/08/1994,"August","Sortland, Andy","Norway","Norway, Vagan, Nordland, Storemolla: Vottvika, Langvagen.",68.2298,14.8188,24,0.0194,6.2,"BXA:BVT",9459970,152769,1,242,"NA","NA","NA"
