"Project_name","Tromso_herbarium_code","BOLD_code","Species","Family","NCBI_TaxonID","NCBI_corrected_TaxonID","NCBI_TaxonID_note","Collection_date","Collection_month","Sample_collector","Sampling_location","Sampling_latitude","Sampling_longitude","Sample_age_when_extracted","Weight_of_extracted_material","Extraction_concentration_(ng/uL)","library","read_count","Chloroplast_length","Chloroplast_contigs","Chloroplast_coverage","nrDNA_length","nrDNA_contigs","nrDNA_coverage","CORRECTION","CORRECTION_COMMENT"
"batch01","TROM_V_53322","PNOR652-16","Equisetum scirpoides","Equisetaceae",3261,3261,,1996-07-21,"July","Engelskjon, Torstein; Aasen, Mari","Norway, Kafjord, Troms, Kafjordberget, sor for Nordmannvik.",69.6443,20.472,22,0.0364,39.83,"BXA:BKV",10039522,132449,1,60.5,"NA","NA","NA",0,
"batch01","TROM_V_54812","PNOR1629-18","Rumex thyrsiflorus","Polygonaceae",696533,696533,,1996-07-25,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Russian Federation, Murmansk Oblast, Murmansk: Pechenga, Nilijarvi.",69.2448,29.39,22,0.0273,8.8,"CDM:AGM",9466162,130071,4,164.3,"NA","NA","NA",0,
"batch01","TROM_V_54807","PNOR1311-18","Calamagrostis neglecta","Poaceae",395286,395286,,1996-07-25,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Russian Federation, Murmansk: Pechenga, Nikel, in the city.",69.4093,30.2093,22,0.0318,29.2,"CDM:ATK",5809974,1859,1,9.8,9317,1,155.5,0,
"batch01","TROM_V_165220","PNOR769-16","Alchemilla hirsuticaulis","Rosaceae",1891444,23138,"Used the TaxonID from Alchemilla",1996-07-25,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Russian Federation, Murmansk Oblast, [Murmansk] Pechenga:: Nilijarvi. Meadow at the former farm",69.2448,29.39,21,0.0226,25.9,"BXA:AMK",10483940,126997,9,34.8,6657,1,240.5,1,"Requested taxonID not active"
"batch01","TROM_V_62523","PNOR804-16","Alopecurus pratensis subsp. pratensis","Poaceae",1891451,15304,"Use the TaxonID from Alopecurus pratensis",1996-07-25,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Norway, Sor-Varanger, Finnmark, Jarfjord, Stromsneset.",69.6693,30.3044,22,0.0234,13.6,"BXA:ARM",6689442,41546,35,14.9,7681,1,63,1,"Requested taxonID not active"
"batch01","TROM_V_54758","PNOR1251-18","Alchemilla sarmatica","Rosaceae",2005300,2005300,,1996-07-26,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Russian Federation, Murmansk Oblast, Murmansk: Pechenga, Kaitakoski.",68.9398,28.6085,22,0.032,47.2,"CDM:ACQ",9571680,151992,1,87.6,"NA","NA","NA",0,
"batch01","TROM_V_54707","PNOR063-16","Pedicularis sceptrum-carolinum","Orobanchaceae",321412,321412,,1996-07-27,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Russian Federation, Murmansk Oblast, Murmansk: Pechenga, Pasvik river, Fjaervatn, Jakola.",69.1741,29.3065,22,0.0261,14.6,"BXA:BBK",14724274,152105,1,116.5,"NA","NA","NA",0,
"batch01","TROM_V_54058","PNOR555-16","Bromus inermis","Poaceae",15371,15371,,1996-07-29,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Norway, Sor-Varanger, Finnmark, Jarfjord, Stromsnes.",69.6693,30.3044,21,0.0207,32.1,"BXA:AQS",6772860,74942,18,12.5,6022,1,126.2,0,
"batch01","TROM_V_54050","NNOR2093-16","Taraxacum spectabilia","Asteraceae",1891610,49743,"Used the TaxonID from Taraxacum",1996-07-29,"July","Alm, Torbjorn; Alsos, Inger Greve; Often, Anders","Norway, Sor-Varanger, Finnmark, Storskog, Fredheim.",69.6695,30.1792,21,0.0203,8.5,"BXA:BMF",5901934,151041,1,65,5965,1,467.4,1,"Requested taxonID not active"
"batch01","TROM_V_57995","PNOR1167-17","Taraxacum recedens","Asteraceae",2005316,2005316,,1996-08-02,"August","Nettelbladt, Mats","Norway, Jan Mayen, Brinken/Jossingdal.",70.9893,-8.4637,22,0.0178,42.4,"CDM:ACP",11870212,151428,1,148.9,"NA","NA","NA",0,
"batch01","TROM_V_56624","PNOR1322-18","Carex arctogena","Cyperaceae",661415,661415,,1996-08-06,"August","Arnesen, Geir; Engelskjon, Torstein; Aasen, Mari","Norway, Storfjord: Sorside av Skibotndalen, Lavkavarri.",69.2406,20.4312,22,0.0257,23.6,"CDM:AVQ",10107180,"NA","NA","NA",6652,1,472.8,0,
"batch01","TROM_V_56647","PNOR183-16","Luzula nivalis","Juncaceae",630109,630109,,1996-08-06,"August","Arnesen, Geir; Engelskjon, Torstein; Aasen, Mari","Norway, Storfjord, Troms, [Skibotndalen sor] Sorside av Skibotndalen, Lavkavarri, nord.",69.2406,20.4312,21,0.021,34,"BXA:BGK",10074212,"NA","NA","NA",7427,1,808.4,0,
"batch01","TROM_V_55017","PNOR879-17","Phippsia algida subsp. concinna","Poaceae",376131,376131,,1996-08-15,"August","Alsos, Inger Greve; Sandbakk, Bjorn","Norway, Nordenskiold Land, Svalbard, Svea, ved forsoksfelt for oljesol",77.8645,16.6641,20,0.0213,29.6,"BXA:CEA",5615168,135530,1,134.8,"NA","NA","NA",0,
"batch01","TROM_V_53848","PNOR265-16","Poa alpina var. vivipara","Poaceae",87702,87702,,1996-08-19,"August","Engelskjon, Torstein","Norway, Malselv, Troms, Malselv: Dividalen vest, brustedet ved Svalheim, nord.",68.8784,19.5452,22,0.032,25.5,"BXA:BKM",11128506,135743,1,135.6,"NA","NA","NA",0,
"batch01","TROM_V_53877","PNOR637-16","Hierochloe alpina","Poaceae",368343,368343,,1996-08-21,"August","Engelskjon, Torstein","Norway, Malselv, Troms, Malselv: Dividalen aust, Cavarri/Skrubben. Kolle pa kalkfattig glimmerskifer, soraust for hoyde 848 Den sorligste).",68.8821,19.6134,22,0.0212,25.83,"BXA:BLH",8939990,113589,15,13.7,"NA","NA","NA",0,
"batch01","TROM_V_55009","PNOR259-16","Silybum marianum","Asteraceae",92921,92921,,1996-10-01,"October","Ramberg, Edith","Norway, Alta, Finnmark, Alta: Bossekop, Hjemmeluft.",69.9528,23.2103,21,0.0312,21.4,"BXA:BFK",8840390,152642,1,354,6906,1,2506.5,0,
"batch01","TROM_V_64124","PNOR1387-18","Centaurea nigra","Asteraceae",75633,75633,,1997-07-12,"July","Vagen, Inger","Norway, Flekkefjord, Vest-Agder, Hidra : Hersdalen (nedre del).",58.2159,6.5574,21,0.0489,120,"CDM:AOF",11584700,152645,1,123.1,6481,1,862.4,0,
"batch01","TROM_V_64150","PNOR1616-18","Rubus septentrionalis","Rosaceae",2042671,2042671,,1997-07-14,"July","Engelskjon, Torstein; Grimsby, P.; Vagen, Inger","Norway, Flekkefjord, Vest-Agder, Hidra: Barlastskuffa, Rasvag.",58.215,6.577,21,0.0427,11.4,"CDM:AMD",10397160,"NA","NA","NA",6745,1,451.7,0,
"batch01","TROM_V_62567","PNOR1325-18","Carex bigelowii","Cyperaceae",241200,241200,,1997-07-16,"July","Elvebakk, Arve; Elven, Reidar","Svalbard, Adventfjorden: Hotellneset S of airport.",78.2426,15.4989,21,0.0324,53,"CDM:ASK",12819372,"NA","NA","NA",6465,1,90.1,0,
"batch01","TROM_V_59639","PNOR1444-18","Eleocharis palustris subsp. waltersii","Cyperaceae",754387,754387,,1997-07-18,"July","Vagen, Inger","Norway, Flekkefjord: Hidra; Ytre Prestoyna.",58.2342,6.5049,21,0.0318,18,"CDM:ART",5364328,56236,30,13.4,5913,1,27.9,0,
"batch01","TROM_V_59643","PNOR1413-18","Crataegus rhipidophylla","Rosaceae",510738,510738,,1997-07-20,"July","Vagen, Inger","Norway, Flekkefjord, Vest-Agder, Flekkefjord: Husoyna, Hidra",58.2086,6.5748,21,0.0424,5.4,"CDM:AHN",5915710,133968,7,55.1,7141,1,100.1,0,
"batch01","TROM_V_64523","PNOR266-16","Poa annua","Poaceae",93036,93036,,1997-07-21,"July","Alm, Torbjorn","Norway, Loppa, Finnmark, Pa trakk i Loppavaeret, naer den gamle skolen.",70.3349,21.4659,20,0.0155,46,"BXA:BKI",8761462,213170,1,28.1,6925,1,402.8,0,
"batch01","TROM_V_62723","PNOR381-16","Phacelia tanacetifolia","Hydrophyllaceae",94424,94424,,1997-08-10,"August","Nettelbladt, Mats","Norway, Beiarn, Nordland, Arstad: Stioyra.",67.0306,14.5649,21,0.02,7.9,"BXA:BSN",12849614,154030,1,317.4,"NA","NA","NA",0,
"batch01","TROM_V_62720","NNOR1969-16","Brassica rapa","Brassicaceae",3711,3711,,1997-08-10,"August","Nettelbladt, Mats","Norway, Beiarn, Nordland, Arstad: Stioyra.",67.0306,14.5649,19,0.0259,15.6,"BMB:MT",11789200,153505,1,587.8,6312,1,4320.3,0,
"batch01","TROM_V_59501","PNOR800-16","Hieracium dovrense","Asteraceae",1891490,102745,"Used the TaxonID for Hieracium",1997-08-13,"August","Sortland, Andy","Norway, Vestvagoy, Nordland, Vestvagoy : Vestvagoy: Rise: Krikktindan.",68.2226,13.6353,20,0.0195,17.6,"BXA:AFS",8443186,153169,1,117.7,6786,1,475.6,1,"Requested taxonID not active"
"batch01","TROM_V_67649","PNOR276-16","Orthilia secunda","Ericaceae",93819,93819,,1997-08-16,"August","Engelskjon, Torstein","Norway, Lyngen, Troms, [Ullsfjorden, austside] Heinelva [sor for Jaegervatnet].",69.6774,19.8777,20,0.0258,89.2,"BXA:AHD",9960946,"NA","NA","NA",9151,1,43.9,0,
"batch01","TROM_V_67643","PNOR275-16","Hieracium murorum","Asteraceae",212671,212671,,1997-08-16,"August","Engelskjon, Torstein","Norway, Lyngen, Troms, Heinelva.",69.6774,19.8777,20,0.0267,32.4,"BXA:AIP",7997930,153169,1,43.8,9983,1,39.4,0,
"batch01","TROM_V_84238","PNOR717-16","Glyceria fluitans","Poaceae",254778,254778,,1997-08-17,"August","Sortland, Andy","Norway, Tromso, Troms, Tromsoya: Nordspissen, Ringveien.",69.7076,19.0232,20,0.0228,55,"BXA:APL",10746076,"NA","NA","NA",7651,1,786.9,0,
"batch01","TROM_V_67682","NNOR1901-16","Carex chordorrhiza","Cyperaceae",240692,240692,,1997-08-17,"August","Aasen, Mari","Norway, Lyngen, Troms, Storasen.",69.6682,19.8524,19,0.0181,5.8,"BMB:EL",7695716,"NA","NA","NA",6883,1,984.4,0,
"batch01","TROM_V_84363","PNOR1671-18","Senecio sylvaticus","Asteraceae",121557,121557,,1997-08-18,"August","Sortland, Andy","Norway, Tromso, Troms, Tromsoya: Hamna, Fredlundtomta til RIMI-butikken.",69.698,18.9725,21,0.0232,6.48,"CDM:AGJ",10572148,151099,1,99.7,"NA","NA","NA",0,
"batch01","TROM_V_100105","PNOR153-16","Stuckenia filiformis","Potamogetonaceae",397089,397089,,1997-08-19,"August","Alm, Torbjorn; Often, Anders","Norway, Lebesby, Finnmark, Adamsfjorden: Gazzevuotna [Geazzevuotna], i vannet i dalen ost for Adamsfjordklubben.",70.4069,26.6393,20,0.0174,9.4,"BXA:ANG",12483550,"NA","NA","NA",7704,1,2613.8,0,
"batch01","TROM_V_61770","PNOR803-16","Oxytropis campestris subsp. sordida","Fabaceae",1891508,669736,"Used the TaxonID from Oxytropis sordida, a synonym of O. campestris ssp. sordida",1997-08-20,"August","Alm, Torbjorn; Often, Anders","Norway, Tana, Finnmark, Tana: Stuorraoaivi.",70.4849,28.0595,20,0.0249,33.7,"BXA:ASV",9525234,123405,1,121.7,8626,1,962.3,1,"Requested taxonID not active"
"batch01","TROM_V_64732","PNOR157-16","Alopecurus aequalis","Poaceae",114194,114194,,1997-08-22,"August","Alm, Torbjorn; Often, Anders","Norway, Vadso, Finnmark, Varangerhalvoya: Skallbukta, liten tjonn i sorvest, vest for veien.",70.1541,30.3205,20,0.0198,60.8,"BXA:ARK",7801282,115603,10,21.1,"NA","NA","NA",0,
"batch01","TROM_V_64714","NNOR1955-16","Carex paupercula","Cyperaceae",140845,140845,,1997-08-23,"August","Alm, Torbjorn; Often, Anders","Norway, Nesseby, Finnmark, Unjarga : Varangerbotn, nord for Boncajavri.",70.1777,28.4467,19,0.0253,7.9,"BMB:NC",8723106,"NA","NA","NA",8298,1,456.6,0,
"batch01","TROM_V_60506","PNOR801-16","Sorbus aucuparia subsp. aucuparia","Rosaceae",1891594,36599,"Used the TaxonID from S. aucuparia",1997-08-24,"August","Alm, Torbjorn; Often, Anders","Norway, Tana, Finnmark, Ruoksadas/Rodberget.",70.4558,28.3794,21,0.0383,15.3,"BXA:BDS",5269978,116260,19,15.2,"NA","NA","NA",1,"Requested taxonID not active"
"batch01","TROM_V_380003","PNOR1407-18","Conopodium majus","Apiaceae",173702,173702,,1998-05-21,"May","Engelskjon, Torstein; Vagen, Inger","Norway, Flekkefjord, Vest-Agder, Hidra: Eiekanalen S,W",58.2429,6.5555,20,0.024,71.2,"CDM:ANX",11161838,170814,1,298.6,6557,1,1153.7,0,
"batch01","TROM_V_70512","PNOR531-16","Doronicum orientale","Asteraceae",118769,118769,,1998-06-20,"June","Alm, Torbjorn","Norway, Andoy, Nordland, Andoya, Bleik, Forvillet ved kirkegardene.",69.2855,15.9753,20,0.0287,9.4,"BXA:AVV",6825732,152619,1,232.1,"NA","NA","NA",0,
"batch01","TROM_V_70509","PNOR117-16","Fraxinus excelsior","Oleaceae",38873,38873,,1998-06-20,"June","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Harstad, Forhamn, flere store traer pa eng ved det",68.7337,16.5936,19,0.0216,37.7,"BXA:AKK",8571126,140301,17,267.4,5874,1,536.3,0,
"batch01","TROM_V_71246","NNOR2095-16","Taraxacum spectabile","Asteraceae",1891610,49743,"Used the TaxonID from Taraxacum",1998-06-29,"June","Brattland, Eli","Norway, Meloy, Nordland, Bjaerangen.",66.7573,13.7862,19,0.0204,7.4,"BXA:BME",7674624,151039,1,105.3,6017,1,393.5,1,"Requested taxonID not active"
"batch01","TROM_V_69312","PNOR812-16","Alchemilla filicaulis subsp. filicaulis","Rosaceae",1891442,1891442,,1998-07-04,"July","Alm, Torbjorn","Norway, Alta, Finnmark, Turelv, ovenfor Setersletta.",70.0346,23.4108,19,0.0196,10.6,"BXA:AMC",5812424,124576,6,17.8,8136,1,332.5,0,
"batch01","TROM_V_70100","NNOR1962-16","Atriplex prostrata","Chenopodiaceae",190330,190330,,1998-07-08,"July","Skoglund, Trond","Norway, Meloy, Nordland, Reipa, Stia.",66.9055,13.6406,18,0.02,75.8,"BMB:MG",10719862,152174,1,145.1,9455,1,532,0,
"batch01","TROM_V_89680","PNOR1347-18","Carex bigelowii subsp. lugens","Cyperaceae",395287,395287,,1998-07-16,"July","Thannheiser, Dietbert","Canada, Nunavut: Victoria Island , Richardson Island, Johansen Bay.",68.57,-110.72,20,0.0411,25.3,"CDM:ASI",24695222,"NA","NA","NA",8468,1,450.2,0,
"batch01","TROM_V_146991","PNOR563-16","Arrhenatherum elatius","Poaceae",52139,52139,,1998-07-16,"July","Alm, Torbjorn; Gamst, Solveig Bjerke; Gamst, Unni Bjerke","Norway, Karlsoy, Troms, Reinoya. under Migarkollen, ved bergfoten i sor.",69.9643,19.8623,19,0.0235,83.2,"BXA:AQP",13397472,214622,1,31,6686,1,362.8,0,
"batch01","TROM_V_89652","PNOR1204-17","Kobresia sibirica","Cyperaceae",140874,140874,,1998-07-21,"July","Thannheiser, Dietbert","Canada, Northwest Territories, Victoria Island NWT.:Richardson Island.",68.5609,-110.661,19,0.0323,3.53,"CDM:AIM",12408348,"NA","NA","NA",7653,1,768.5,0,
"batch01","TROM_V_174568","PNOR477-16","Poa alpina","Poaceae",87701,87701,,1998-07-29,"July","Osterkloft, Bernt-Gunnar","Norway, Bodo, Nordland, Ilstad, mellom riksveien og fjaera.",67.281,14.725,19,0.0243,154,"BXA:BKG",7969678,135732,1,85.1,7431,1,235.9,0,
"batch01","TROM_V_89775","PNOR1184-17","Salix niphoclada","Salicaceae",669810,669810,,1998-08-10,"August","Thannheiser, Dietbert","Canada, Northwest Territories, Northwest Territories. Victoria Island, Surrey Lake.",69.6613,-107.254,20,0.0351,21.4,"BXA:CEE",9483136,155495,1,129.9,"NA","NA","NA",0,
"batch01","TROM_V_72246","PNOR383-16","Chenopodium polyspermum","Chenopodiaceae",434244,434244,,1998-08-11,"August","Nettelbladt, Mats","Norway, Beiarn, Nordland, Beiarn: Arstad, Stioyra.",67.0297,14.5626,19,0.0244,24,"BXA:AGC",6840064,153474,1,290.4,9408,1,713.5,0,
"batch01","TROM_V_89632","PNOR1201-17","Gentianella propinqua","Gentianaceae",137116,137116,,1998-08-14,"August","Thannheiser, Dietbert","Canada, Northwest Territories, Victoria Island NWT.: Richardson Bay, Johansen Bay.",68.5845,-110.973,20,0.0247,16.4,"CDM:AMZ",10631524,"NA","NA","NA",6840,1,606.3,0,
"batch01","TROM_V_127166","PNOR160-16","Phyteuma spicatum","Campanulaceae",239469,239469,,1998-08-24,"August","Alm, Torbjorn; Piirainen, Mikko","Norway, Storskog, litt nordost for Fredheim.",69.6691,30.1752,20,0.0233,50,"CDM:BCT",5097402,"NA","NA","NA",6205,1,588.1,0,
"batch01","TROM_V_70774","PNOR158-16","Gentiana pneumonanthe","Gentianaceae",49950,49950,,1998-08-26,"August","Alm, Torbjorn; Often, Anders","Russian Federation, Murmansk Oblast, [Murmansk] Kaitakoski.",68.9385,28.6047,19,0.0213,9.3,"BXA:AKF",6589354,149350,1,71.9,7392,1,50.7,0,
"batch01","TROM_V_111092","PNOR658-16","Alchemilla heptagona","Rosaceae",478317,478317,,1998-08-28,"August","Alm, Torbjorn; Often, Anders","Norway, Sor-Varanger, Finnmark, Hesseng: Kirkenes camping.",69.6938,29.9573,19,0.0207,47.6,"BXA:AML",12703960,126720,9,65.6,9028,1,355.3,0,
"batch01","TROM_V_70277","PNOR600-16","Caragana arborescens","Fabaceae",20484,20484,,1998-08-29,"August","Alm, Torbjorn; Often, Anders","Norway, Sor-Varanger, Finnmark, Elvenes, pa ostsiden av elva.",69.6772,30.1225,19,0.02,70.4,"BXA:AGK",9973294,129060,1,385.6,8240,1,420.9,0,
"batch01","TROM_V_70245","PNOR657-16","Alchemilla micans","Rosaceae",1572673,1572673,,1998-08-29,"August","Alm, Torbjorn; Often, Anders","Norway, Sor-Varanger, Finnmark, Kirkenes, nordre del av sentrum.",69.7296,30.0377,19,0.0185,19.9,"BXA:AMI",13109580,152007,1,112.3,7549,1,387.4,0,
"batch01","TROM_V_70281","PNOR150-16","Consolida orientalis","Ranunculaceae",565971,565971,,1998-08-30,"August","Alm, Torbjorn; Often, Anders","Norway, Sor-Varanger, Finnmark, Pasvikdalen: Skogfoss.",69.6772,30.1225,19,0.0154,20.1,"BXA:AFT",8579604,155719,1,117.6,6551,1,607.4,0,
"batch01","TROM_V_72249","PNOR385-16","Ammi majus","Apiaceae",48026,48026,,1998-09-26,"September","Nettelbladt, Mats","Norway, Beiarn, Nordland, Beiarn, Solheim.",67.0082,14.5744,19,0.0199,12.8,"BXA:ALD",12512574,153079,1,633.9,9728,1,1137.8,0,
"batch01","TROM_V_71408","NNOR1963-16","Asplenium viride","Aspleniaceae",147940,147940,,1998-10-31,"October","Skoglund, Trond","Norway, Meloy, Nordland, ornes: Vatvik.",66.8536,13.7107,18,0.0184,11.9,"BMB:MR",5910598,189093,49,47.1,6696,1,22,0,
"batch01","TROM_V_76794","PNOR813-16","Alchemilla cymatophylla","Rosaceae",1891441,23138,"Used the TaxonID from Alchemilla",1999-06-02,"June","Skoglund, Trond","Norway, Meloy, Nordland, Meloy, Neverdalsneset.",66.8334,13.7619,18,0.0205,23.9,"BXA:AMD",5660868,127465,11,220.7,7303,1,172.3,1,"Requested taxonID not active"
"batch01","TROM_V_74568","PNOR289-16","Festuca prolifera","Poaceae",1301364,1301364,,1999-06-12,"June","Skoglund, Trond: Brattland, Eli: Fagertun, Thor","Norway, Nordland, Meloy, Engenbreen, V for breen.",66.6911,13.743,18,0.0159,68.6,"BXA:APK",11328560,"NA","NA","NA",6140,1,24.3,0,
"batch01","TROM_V_75552","PNOR451-16","Barbarea vulgaris","Brassicaceae",50459,50459,,1999-06-23,"June","Saetra, Hartvig","Norway, Sorreisa, Troms, Gumpedalen.",69.1167,18.0047,19,0.0225,10.7,"BXA:BLT",7492836,155103,1,628.3,"NA","NA","NA",0,
"batch01","TROM_V_76920","PNOR420-16","Arctostaphylos uva-ursi","Ericaceae",84009,84009,,1999-07-06,"July","Skoglund, Trond","Norway, Tysfjord, Nordland, Tysfjord: Vik NV for Hestvika, mellom Korsnes og Tysnes.",68.2628,16.0041,18,0.0296,36.1,"BXA:BKN",8658650,128700,1,109.9,8764,1,592.4,0,
"batch01","TROM_V_126492","PNOR019-16","Menyanthes trifoliata","Menyanthaceae",28525,28525,,1999-07-10,"July","Alm, Torbjorn","Norway, Alta, Finnmark, Talvik : Altenes: N-NV av Goppavannenen.",70.059,23.3979,18,0.0253,19.8,"BXA:BHH",7111696,154305,1,247.3,8836,1,516.6,0,
"batch01","TROM_V_111175","PNOR862-17","Honckenya peploides","Caryophyllaceae",169223,169223,,1999-07-18,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Masoy, Finnmark, Ingoya: Strand nord for Ingoy kirke, i mengde.",71.0853,24.0553,18,0.0214,47.6,"BXA:CMA",6676818,77261,19,10.4,"NA","NA","NA",0,
"batch01","TROM_V_115480","PNOR659-16","Alchemilla glaucescens","Rosaceae",667203,667203,,1999-07-23,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Hasvik, Finnmark, Soroya: Hasvik, NV av bukta innenfor moloen.",70.4842,22.1667,18,0.0225,17.2,"BXA:AMG",11899678,127167,10,56.4,6344,1,36,0,
"batch01","TROM_V_126635","PNOR565-16","Campanula glomerata","Campanulaceae",82281,82281,,1999-07-24,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Hasvik, Finnmark, Soroya: Hasvik, pa nordsiden av den nye kirkegarden.",70.4932,22.1672,18,0.0221,51.2,"BXA:BHT",9297192,"NA","NA","NA",7474,1,249.6,0,
"batch01","TROM_V_126860","NNOR1914-16","Crepis paludosa","Asteraceae",310247,310247,,1999-07-24,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Hasvik, Finnmark, Soroya: Naveren, sorsiden, myrdrag ved foten av fjellet.",70.4932,22.1672,17,0.0243,63.3,"BMB:ME",8970194,127590,4,24.8,"NA","NA","NA",0,
"batch01","TROM_V_145861","PNOR1568-18","Myriophyllum verticillatum","Haloragaceae",208876,208876,,1999-07-27,"July","Fagersten, Reino; Nisula, K.; Renvall, P.","Finland, Pohjois-Savo, Pohjois-Savo, [Savonia borealis] Sb, Kuopio: Kuhastenlahti, on shallow lake shore.",62.76,27.71,19,0.0201,8.76,"CDM:AGQ",4539198,114096,12,16.8,8706,1,56.8,0,
"batch01","TROM_V_145855","PNOR1393-18","Chamaedaphne calyculata","Ericaceae",13417,13417,,1999-07-27,"July","Fagersten, Reino; Nisula, K.; Renvall, P.","Finland, Pohjois-Savo, [Savonia borealis] Sb, Leppaevirta: Kotilainen, Kotilanniemi, growing on mire.",62.67,27.82,19,0.0238,33.6,"CDM:AOD",10700752,"NA","NA","NA",8384,1,461.8,0,
"batch01","TROM_V_145900","PNOR1310-18","Calamagrostis canescens","Poaceae",1155255,1155255,,1999-07-27,"July","Fagersten, Reino; Nisula, K.; Renvall, P.","Finland, Pohjois-Savo, [Savonia borealis] Sb, Kuopio: Kuhastenlahti, on shallow lake shore.",62.76,27.71,19,0.0268,31.1,"CDM:AUH",10137806,"NA","NA","NA",6637,1,212.3,0,
"batch01","TROM_V_79869","PNOR685-16","Echinops exaltatus","Asteraceae",9372,9372,,1999-08-02,"August","Nettelbladt, Mats","Norway, Bodo, Nordland, Bertnes: N for krysset ved riksvei 80 / Kanalveien.",67.2899,14.595,19,0.0382,36.4,"BXA:BLQ",8123732,153054,1,45.1,"NA","NA","NA",0,
"batch01","TROM_V_77105","PNOR194-16","Goodyera repens","Orchidaceae",164261,164261,,1999-08-13,"August","Brattland, Eli; Fagertun, Thor","Norway, Meloy, Nordland, amoya.",66.7691,13.4436,19,0.0171,7.76,"BXA:BTV",10573780,151927,1,273.1,"NA","NA","NA",0,
"batch01","TROM_V_126745","PNOR532-16","Barbarea vulgaris var. arcuata","Brassicaceae",767412,767412,,1999-08-17,"August","Alm, Torbjorn","Norway, Sor-Varanger, Finnmark, Kirkenes: Prestebukta, pa fastlandssiden..",69.7301,30.0635,19,0.0264,15.4,"BXA:BLS",6766810,154673,1,93.3,"NA","NA","NA",0,
"batch01","TROM_V_964170","PNOR838-16","Centaurea phrygia subsp. phrygia","Asteraceae",1436118,1436118,,1999-08-17,"August","Alm, Torbjorn","Norway, Sor-Varanger, Finnmark, Kirkenes: ost-nordost av Ternevann, nord for hovedveien.",69.6856,30.0632,18,0.0262,20.8,"BXA:AGH",7694816,305478,1,33.1,6845,1,773.6,0,
"batch01","TROM_V_964171","PNOR538-16","Centaurea jacea","Asteraceae",351340,351340,,1999-08-17,"August","Alm, Torbjorn","Norway, Sor-Varanger, Finnmark, Kirkenes: ost-nordost av Ternevann, nord for hovedveien..",69.7223,30.053,18,0.0238,21.6,"BXA:AGQ",7701692,152856,1,39.7,"NA","NA","NA",0,
"batch01","TROM_V_160380","PNOR660-16","Alchemilla vulgaris","Rosaceae",49855,49855,,1999-08-17,"August","Alm, Torbjorn","Norway, Sor-Varanger, Finnmark, Kirkenes: NV av Rundvannet.",69.6853,30.0697,18,0.0226,10.1,"BXA:AMA",6400304,125652,17,22.6,8718,1,89.9,0,
